UNQE_FIRE_,Calculated.Acres,size_class,latest_out,duration_hrs,Fire.Mgmt.Complexity,fire_mgmt_n,Incident.Type.Category,AcresTribal,Calendar.Year,GIS_ACRES,FIRE_YEAR_,is_ifph,is_inform
2025-ORFWF-250552,0.1,Class A,2025-09-03T19:08:00Z,186.37166666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250630,0.25,Class A,2025-09-15T18:13:00Z,165.9391666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250593,0.1,Class A,2025-09-06T17:26:00Z,74.81416666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000166,1.5,Class B,2025-07-02T20:58:00Z,193,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000568,0.1,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000201,0,Class A,2025-07-04T22:17:00Z,0.3,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000456,0.1,Class A,2025-08-26T21:56:00Z,45.15444444444445,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000520,0.1,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000546,0.1,Class A,2025-09-12T22:41:00Z,30.683333333333337,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000549,0.1,Class A,2025-09-12T22:27:00Z,28.133333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000571,0.1,Class A,2025-09-16T21:24:00Z,97.50666666666666,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR721S-002226,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR951S-001131,0.24,Class A,2025-10-15T17:09:00Z,189.8161111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMHF-001346,0.25,Class A,2025-10-12T19:19:00Z,73.81111111111112,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000183,44.95,Class C,2025-08-05T20:45:00Z,674.4652777777778,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR951S-000975,0.1,Class A,2025-09-09T19:37:00Z,99.01666666666668,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR951S-000971,0.1,Class A,2025-09-09T20:43:00Z,112.28333333333332,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000304,0.33,Class B,2025-09-12T22:00:00Z,451.00194444444446,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000586,0,Class A,2025-09-18T20:33:00Z,72.08333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUMF-000323,0,Class A,2025-08-02T19:27:00Z,47.388888888888886,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000313,0,Class A,2025-07-31T23:01:00Z,23.26,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR581S-000027,2.2,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-017126,0.32,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000627,0.1,Class A,2025-10-16T21:30:00Z,68.08333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000970,3.65,Class B,2025-09-23T00:39:00Z,428.78333333333336,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000854,0.13,Class A,2025-08-23T18:54:00Z,89.63583333333334,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-000816,23.46,Class C,2025-08-30T21:40:00Z,480.1,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-000523,4396.97,Class F,2025-08-04T23:35:00Z,626.7166666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000494,8.45,Class B,2025-07-30T22:15:00Z,525.7166666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORDEF-000729,7.99,Class B,2025-10-15T15:30:00Z,1769.5166666666669,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-000462,0.96,Class B,2025-08-01T19:03:00Z,646.1558333333334,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-000347,38.73,Class C,2025-07-07T21:02:00Z,193.95,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-000252,8.99,Class B,2025-06-22T22:09:00Z,265.03555555555556,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-001059,3.89,Class B,2025-09-19T17:38:00Z,232.18138888888888,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORDEF-001136,0.1,Class A,2025-10-10T21:04:00Z,19.8875,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-030426,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-032926,0.07,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-016526,0.6,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR711S-046025,0.17,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250243,0.1,Class A,2025-08-01T00:47:00Z,44.716388888888886,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR954S-001266,0.17,Class A,2025-09-23T23:45:00Z,73.46722222222222,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-001120,0.1,Class A,2025-10-04T19:36:00Z,45.47638888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORROD-732271,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-068025,0.25,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712153,0.14,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000957,2.95,Class B,2025-09-19T20:29:00Z,358.2638888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR711S-044825,0.62,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-006926,0.06,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-074025,0.05,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-025626,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-025526,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-025426,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-022426,0.09,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2024-OR712S-055225,0.24,Class A,NA,NA,NA,NA,WF,0,2024,NA,NA,FALSE,TRUE
2025-ORPRD-000624,20.73,Class C,2025-08-09T19:32:00Z,283.9425,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-043526,0.25,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-069125,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712299,0.83,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712301,0.01,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712306,0.05,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000608,0.25,Class A,2025-10-09T18:08:00Z,115.19638888888888,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712298,0.42,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMHF-000712,0.1,Class A,2025-07-24T16:14:00Z,7.533333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUPF-250259,0.17,Class A,2025-08-26T17:55:00Z,618.2333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUPF-250353,0.1,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORVAD-000470,17.57,Class C,2025-09-17T18:45:00Z,450.75,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR711S-042726,0.01,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250175,0.34,Class B,2025-06-24T20:34:00Z,138.9,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250686,0.1,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000272,127.72,Class D,2025-06-22T23:12:00Z,220.665,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000377,0.25,Class A,2025-07-06T20:10:00Z,114.66666666666669,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR781S-000161,0.68,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-000849,0.1,Class A,2025-08-21T20:22:00Z,73.58333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250274,0.1,Class A,2025-08-09T03:30:00Z,0.7686111111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250084,0.5,Class B,2025-05-08T19:28:00Z,134.8625,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR952S-025280,0.02,Class A,2025-09-24T23:30:00Z,224.21666666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-001013,0.1,Class A,2025-09-09T00:18:00Z,42.00527777777778,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250054,0,Class A,2025-03-24T20:50:00Z,117.9075,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250339,0.25,Class A,2025-09-10T21:00:00Z,338.87,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250237,0.25,Class A,2025-07-30T17:40:00Z,41.28333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250437,0.1,Class A,2025-10-06T20:15:00Z,1602.5480555555555,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250562,0.1,Class A,2025-08-28T20:18:00Z,21.200833333333332,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250571,0.1,Class A,2025-10-20T20:00:00Z,1275.1172222222222,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250410,0.1,Class A,2025-08-03T21:44:00Z,78.06166666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250409,0.1,Class A,2025-08-04T18:57:00Z,99.38,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250603,0.3,Class B,2025-09-11T19:32:00Z,173.52055555555555,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250679,0.1,Class A,2025-10-01T20:51:00Z,24.765833333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000309,0.19,Class A,2025-08-30T21:06:00Z,126.79055555555556,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000349,0.08,Class A,2025-08-30T20:11:00Z,91.43388888888887,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000367,0.03,Class A,2025-08-29T22:35:00Z,24.734166666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000069,1.46,Class B,NA,NA,NA,NA,RX,0,2025,NA,NA,FALSE,TRUE
2025-OR781S-000017,0.09,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR781S-000217,0.41,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000986,0.09,Class A,2025-09-12T20:45:00Z,161.02555555555554,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250081,0.1,Class A,2025-05-06T18:28:00Z,122.12027777777776,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250182,0.1,Class A,2025-07-12T01:00:00Z,50.71388888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-034226,0.75,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-033726,0.09,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-033026,0.53,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR711S-029626,0.12,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-027526,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712305,0.05,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712302,0.12,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712296,1034.99,Class F,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-039326,0.01,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250469,0.5,Class B,2025-08-12T22:19:00Z,216.8188888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR981S-250691,0.1,Class A,2025-10-14T21:52:00Z,50.67138888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000633,0.1,Class A,2025-10-20T18:19:00Z,69.5,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORPRD-000536,717.33,Class E,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250643,0.1,Class A,2025-10-21T18:58:00Z,841.0425,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250132,0.1,Class A,2025-06-16T22:21:00Z,21.46,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2024-ORWIF-240195,3484.76,Class F,2025-10-21T20:45:00Z,11067.833333333334,NA,NA,WF,0,2024,NA,NA,FALSE,TRUE
2024-ORWIF-240371,1309.64,Class F,2025-10-21T20:45:00Z,9832.533333333333,NA,NA,WF,0,2024,NA,NA,FALSE,TRUE
2024-ORWIF-240374,117.2,Class D,2025-10-21T20:45:00Z,9818.4,NA,NA,WF,0,2024,NA,NA,FALSE,TRUE
2025-ORLAD-250637,0.1,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250287,0.1,Class A,2025-09-23T15:42:00Z,1894.4988888888888,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250570,0.1,Class A,2025-09-09T18:44:00Z,300.0736111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250576,0.1,Class A,2025-09-19T20:55:00Z,528.25,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250563,0.1,Class A,2025-09-19T20:55:00Z,549.6711111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250575,0.1,Class A,2025-09-19T19:19:00Z,529.2747222222222,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250574,0.1,Class A,2025-09-19T19:19:00Z,529.3761111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250617,0.1,Class A,2025-09-13T20:50:00Z,166.1,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250644,0.1,Class A,2025-10-21T18:59:00Z,841.0480555555556,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-050826,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250590,101.93,Class D,2025-10-21T16:22:00Z,1167.8,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250419,0.2,Class A,2025-09-14T16:53:00Z,66.93333333333334,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250247,1.88,Class B,2025-08-21T18:49:00Z,481.85,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250260,0.25,Class A,2025-09-06T16:36:00Z,812.4736111111112,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250257,0.1,Class A,2025-08-03T00:48:00Z,0.9716666666666668,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250070,0.1,Class A,2025-04-24T21:35:00Z,1.9583333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250159,0.1,Class A,2025-07-02T21:20:00Z,2.091388888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250149,0.25,Class A,2025-07-02T01:00:00Z,49.733333333333334,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250127,0,Class A,2025-06-14T17:42:00Z,42.82222222222222,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250100,0.1,Class A,2025-05-28T09:38:00Z,158.1563888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250248,0.1,Class A,2025-08-11T22:53:00Z,240.54527777777776,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250694,0.1,Class A,2025-10-22T18:30:00Z,67.11527777777778,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250162,0.1,Class A,2025-10-22T19:00:00Z,2683.7230555555557,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250223,0.25,Class A,2025-10-22T19:00:00Z,2143.883333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORLAD-250604,0.03,Class A,2025-09-14T22:48:00Z,247.4,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORUPF-250418,0.15,Class A,2025-09-17T17:49:00Z,183.57722222222225,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMED-712309,0.03,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250462,0.1,Class A,2025-10-05T21:15:00Z,1.4058333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250331,0.1,Class A,2025-08-28T17:26:00Z,68.97583333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250191,0.1,Class A,2025-07-12T22:45:00Z,1.6930555555555555,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250442,0.1,Class A,2025-09-25T17:29:00Z,113.01666666666668,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250067,2,Class B,2025-07-06T16:41:00Z,1889.901388888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250309,0.25,Class A,2025-08-21T18:28:00Z,63.733333333333334,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250693,0.1,Class A,2025-10-22T21:20:00Z,71.21055555555556,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250102,0.2,Class A,2025-10-22T19:00:00Z,3625.165,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250187,0.1,Class A,2025-07-12T18:24:00Z,0.2286111111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR954S-001143,0.1,Class A,2025-09-16T21:28:00Z,233.80527777777775,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000135,0,Class A,2025-07-10T14:17:00Z,160.69833333333332,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORFWF-250306,1.23,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-000291,3279.03,Class F,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWWF-000493,46.38,Class C,2025-10-23T18:20:21Z,1222.3225,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002639,133.94,Class D,2025-09-13T20:00:00Z,1055.75,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002675,79.09,Class C,2025-09-10T22:16:00Z,333.9238888888889,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002686,0.13,Class A,2025-09-20T20:36:00Z,235.1197222222222,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBKR-250459,2,Class B,2025-09-22T21:30:00Z,2.1666666666666665,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWSA-000145,0.1,Class A,2025-10-24T16:42:00Z,205.5,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWSA-000146,0.1,Class A,2025-10-24T16:42:00Z,205.5,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-001147,4.91,Class B,2025-10-24T16:58:00Z,25.31833333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR551S-000013,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR551S-000020,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR551S-000022,4.69,Class B,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMHF-001069,0.1,Class A,2025-08-30T22:08:00Z,0.49666666666666665,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2022-ORWIF-220180,1,Class B,2024-07-31T07:00:00Z,17510.35,Type 4 Incident,4,WF,0,2022,NA,NA,FALSE,TRUE
2025-ORMAF-002701,1.1,Class B,2025-10-20T19:53:00Z,244.2,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR721S-001426,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000286,1.28,Class B,2025-08-27T22:52:00Z,295.1,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000317,0.58,Class B,2025-09-03T18:42:00Z,217.91472222222225,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000270,0.1,Class A,2025-08-04T23:00:00Z,18,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000255,0.07,Class A,2025-08-03T18:01:00Z,40.38333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2023-ORWIF-230327,25753.93,Class G,NA,NA,Type 2 Incident,2,WF,0,2023,NA,NA,FALSE,TRUE
2025-ORMAF-002690,0.1,Class A,2025-10-27T16:23:00Z,1028.7833333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-025245,222.77,Class D,2025-10-21T15:35:00Z,1139.1069444444445,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002672,0.6,Class B,2025-10-27T16:23:00Z,1458.0597222222225,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002681,0.96,Class B,2025-10-27T16:09:00Z,1264.0725,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002699,0.1,Class A,2025-10-27T16:25:00Z,664.7277777777778,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002676,4.57,Class B,2025-10-27T16:25:00Z,1433.9858333333334,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002679,8.37,Class B,2025-10-27T16:25:00Z,1319.95,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002630,115.61,Class D,2025-10-27T16:26:00Z,2154.123611111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002684,17.69,Class C,2025-10-27T16:27:00Z,1192.5677777777778,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002622,0.1,Class A,2025-10-27T16:28:00Z,2155.5452777777778,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002609,0.8,Class B,2025-10-27T16:26:00Z,2161.4225,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002702,0.1,Class A,2025-10-18T22:35:00Z,24.379166666666663,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002646,0.06,Class A,2025-08-06T22:00:00Z,92.45,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002694,0.5,Class B,2025-10-08T17:39:00Z,504.1322222222222,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORBUD-002670,0.1,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OR712S-011926,0,Class A,NA,NA,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2023-ORWIF-230393,1,Class B,2024-06-18T16:50:00Z,7155.316666666667,Type 1 Incident,1,WF,0,2023,NA,NA,FALSE,TRUE
2025-ORBUD-002580,1.93,Class B,2025-10-27T16:28:00Z,2684.961111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORMAF-002704,0.1,Class A,2025-10-27T21:27:00Z,216.1266666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2024-ORWIF-240203,6015.11,Class G,NA,NA,NA,NA,WF,0,2024,NA,NA,FALSE,TRUE
2025-ORDEF-001151,0.1,Class A,2025-10-27T23:00:00Z,72.6825,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-OROCF-001146,0.25,Class A,2025-10-26T20:00:00Z,101.4811111111111,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000118,0.1,Class A,2025-07-06T17:51:00Z,123.48166666666668,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000427,0.1,Class A,2025-09-29T18:00:00Z,162.38722222222222,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORRSF-000410,0.1,Class A,2025-10-02T21:01:00Z,604.3180555555556,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORSUF-250183,0.1,Class A,2025-07-11T20:23:00Z,45.10444444444445,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250423,0.1,Class A,2025-09-16T22:55:00Z,46.13333333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250454,0.25,Class A,2025-09-30T19:16:00Z,95.33333333333331,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250342,0.1,Class A,2025-10-08T19:00:00Z,1000.6902777777776,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250458,3,Class B,2025-10-16T19:13:00Z,387.7866666666667,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250410,0.1,Class A,2025-10-07T00:28:00Z,652.3458333333333,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
2025-ORWIF-250431,0.25,Class A,2025-10-03T22:59:00Z,406.40527777777777,NA,NA,WF,0,2025,NA,NA,FALSE,TRUE
