geometry,index,is_indigenous,n_fires,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_sum,fire_lst,max_acres,min_mgmt,max_duration
"list(c(-118.202441002613, -118.152441002613, -118.152441002613, -118.202441002613, -118.202441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.152441002613, -118.102441002613, -118.102441002613, -118.152441002613, -118.152441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-ORVAD-240134,124.03,NA,17.9113888888889
"list(c(-118.102441002613, -118.052441002613, -118.052441002613, -118.102441002613, -118.102441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-ORVAD-240134,124.03,NA,17.9113888888889
"list(c(-118.052441002613, -118.002441002613, -118.002441002613, -118.052441002613, -118.052441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-ORVAD-000220,169.13,4,986.483333333333
"list(c(-118.002441002613, -117.952441002613, -117.952441002613, -118.002441002613, -118.002441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-ORVAD-000220,169.13,4,986.483333333333
"list(c(-117.952441002613, -117.902441002613, -117.902441002613, -117.952441002613, -117.952441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.902441002613, -117.852441002613, -117.852441002613, -117.902441002613, -117.902441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.852441002613, -117.802441002613, -117.802441002613, -117.852441002613, -117.852441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.802441002613, -117.752441002613, -117.752441002613, -117.802441002613, -117.802441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.752441002613, -117.702441002613, -117.702441002613, -117.752441002613, -117.752441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.702441002613, -117.652441002613, -117.652441002613, -117.702441002613, -117.702441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.652441002613, -117.602441002613, -117.602441002613, -117.652441002613, -117.652441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.602441002613, -117.552441002613, -117.552441002613, -117.602441002613, -117.602441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.552441002613, -117.502441002613, -117.502441002613, -117.552441002613, -117.552441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.502441002613, -117.452441002613, -117.452441002613, -117.502441002613, -117.502441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.452441002613, -117.402441002613, -117.402441002613, -117.452441002613, -117.452441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.402441002613, -117.352441002613, -117.352441002613, -117.402441002613, -117.402441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.352441002613, -117.302441002613, -117.302441002613, -117.352441002613, -117.352441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.302441002613, -117.252441002613, -117.252441002613, -117.302441002613, -117.302441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.252441002613, -117.202441002613, -117.202441002613, -117.252441002613, -117.252441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.202441002613, -117.152441002613, -117.152441002613, -117.202441002613, -117.202441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.152441002613, -117.102441002613, -117.102441002613, -117.152441002613, -117.152441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.102441002613, -117.052441002613, -117.052441002613, -117.102441002613, -117.102441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.052441002613, -117.002441002613, -117.002441002613, -117.052441002613, -117.052441002613, 42.1426919995414, 42.1426919995414, 42.1926919995414, 42.1926919995414, 42.1426919995414))",589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.402441002613, -124.352441002613, -124.352441002613, -124.402441002613, -124.402441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",590,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.352441002613, -124.302441002613, -124.302441002613, -124.352441002613, -124.352441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.302441002613, -124.252441002613, -124.252441002613, -124.302441002613, -124.302441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.252441002613, -124.202441002613, -124.202441002613, -124.252441002613, -124.252441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.202441002613, -124.152441002613, -124.152441002613, -124.202441002613, -124.202441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.152441002613, -124.102441002613, -124.102441002613, -124.152441002613, -124.152441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.102441002613, -124.052441002613, -124.052441002613, -124.102441002613, -124.102441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.052441002613, -124.002441002613, -124.002441002613, -124.052441002613, -124.052441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",597,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.002441002613, -123.952441002613, -123.952441002613, -124.002441002613, -124.002441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",598,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.952441002613, -123.902441002613, -123.902441002613, -123.952441002613, -123.952441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",599,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.902441002613, -123.852441002613, -123.852441002613, -123.902441002613, -123.902441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",600,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.852441002613, -123.802441002613, -123.802441002613, -123.852441002613, -123.852441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",601,0,0,0,5,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.802441002613, -123.752441002613, -123.752441002613, -123.802441002613, -123.802441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",602,0,0,1,6,0,0,4,0,0,11,1,0,0,0,0,1,0,1,0,0,2,NA,0,NA,0
"list(c(-123.752441002613, -123.702441002613, -123.702441002613, -123.752441002613, -123.752441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",603,0,0,4,4,0,0,0,0,0,8,1,0,0,0,0,1,0,4,0,0,5,NA,0,NA,0
"list(c(-123.702441002613, -123.652441002613, -123.652441002613, -123.702441002613, -123.702441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",604,0,0,7,1,0,0,0,0,0,8,1,0,0,0,0,1,0,7,0,0,8,NA,0,NA,0
"list(c(-123.652441002613, -123.602441002613, -123.602441002613, -123.652441002613, -123.652441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.602441002613, -123.552441002613, -123.552441002613, -123.602441002613, -123.602441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.552441002613, -123.502441002613, -123.502441002613, -123.552441002613, -123.552441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.502441002613, -123.452441002613, -123.452441002613, -123.502441002613, -123.502441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",608,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.452441002613, -123.402441002613, -123.402441002613, -123.452441002613, -123.452441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.402441002613, -123.352441002613, -123.352441002613, -123.402441002613, -123.402441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",610,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.352441002613, -123.302441002613, -123.302441002613, -123.352441002613, -123.352441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",611,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,NA,0,NA,0
"list(c(-123.302441002613, -123.252441002613, -123.252441002613, -123.302441002613, -123.302441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",612,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,2,NA,0,NA,0
"list(c(-123.252441002613, -123.202441002613, -123.202441002613, -123.252441002613, -123.252441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.202441002613, -123.152441002613, -123.152441002613, -123.202441002613, -123.202441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",614,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"2022-ORMED-000221, 2022-ORMED-000232",27.55,NA,587.933333333333
"list(c(-123.152441002613, -123.102441002613, -123.102441002613, -123.152441002613, -123.152441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",615,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORMED-000215,3.4,NA,407.283333333333
"list(c(-123.102441002613, -123.052441002613, -123.052441002613, -123.102441002613, -123.102441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",616,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,NA,0,NA,0
"list(c(-123.052441002613, -123.002441002613, -123.002441002613, -123.052441002613, -123.052441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",617,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,3,NA,0,NA,0
"list(c(-123.002441002613, -122.952441002613, -122.952441002613, -123.002441002613, -123.002441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.952441002613, -122.902441002613, -122.902441002613, -122.952441002613, -122.952441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",619,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORMED-000359,25.74,NA,1117.8
"list(c(-122.902441002613, -122.852441002613, -122.852441002613, -122.902441002613, -122.902441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-122.852441002613, -122.802441002613, -122.802441002613, -122.852441002613, -122.852441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",621,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,NA,0,NA,0
"list(c(-122.802441002613, -122.752441002613, -122.752441002613, -122.802441002613, -122.802441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",622,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,NA,0,NA,0
"list(c(-122.752441002613, -122.702441002613, -122.702441002613, -122.752441002613, -122.752441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",623,0,0,5,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,3,0,8,NA,0,NA,0
"list(c(-122.702441002613, -122.652441002613, -122.652441002613, -122.702441002613, -122.702441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",624,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,0,NA,0
"list(c(-122.652441002613, -122.602441002613, -122.602441002613, -122.652441002613, -122.652441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,NA,0,NA,0
"list(c(-122.602441002613, -122.552441002613, -122.552441002613, -122.602441002613, -122.602441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.552441002613, -122.502441002613, -122.502441002613, -122.552441002613, -122.552441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",627,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,3,NA,0,NA,0
"list(c(-122.502441002613, -122.452441002613, -122.452441002613, -122.502441002613, -122.502441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-122.452441002613, -122.402441002613, -122.402441002613, -122.452441002613, -122.452441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",629,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,NA,0,NA,0
"list(c(-122.402441002613, -122.352441002613, -122.352441002613, -122.402441002613, -122.402441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.352441002613, -122.302441002613, -122.302441002613, -122.352441002613, -122.352441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.302441002613, -122.252441002613, -122.252441002613, -122.302441002613, -122.302441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.252441002613, -122.202441002613, -122.202441002613, -122.252441002613, -122.252441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.202441002613, -122.152441002613, -122.152441002613, -122.202441002613, -122.202441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.152441002613, -122.102441002613, -122.102441002613, -122.152441002613, -122.152441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",635,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.102441002613, -122.052441002613, -122.052441002613, -122.102441002613, -122.102441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.052441002613, -122.002441002613, -122.002441002613, -122.052441002613, -122.052441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-122.002441002613, -121.952441002613, -121.952441002613, -122.002441002613, -122.002441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.952441002613, -121.902441002613, -121.902441002613, -121.952441002613, -121.952441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.902441002613, -121.852441002613, -121.852441002613, -121.902441002613, -121.902441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.852441002613, -121.802441002613, -121.802441002613, -121.852441002613, -121.852441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.802441002613, -121.752441002613, -121.752441002613, -121.802441002613, -121.802441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",642,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,2,0,3,NA,0,NA,0
"list(c(-121.752441002613, -121.702441002613, -121.702441002613, -121.752441002613, -121.752441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.702441002613, -121.652441002613, -121.652441002613, -121.702441002613, -121.702441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.652441002613, -121.602441002613, -121.602441002613, -121.652441002613, -121.652441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.602441002613, -121.552441002613, -121.552441002613, -121.602441002613, -121.602441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.552441002613, -121.502441002613, -121.502441002613, -121.552441002613, -121.552441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.502441002613, -121.452441002613, -121.452441002613, -121.502441002613, -121.502441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.452441002613, -121.402441002613, -121.402441002613, -121.452441002613, -121.452441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
