geometry,index,is_indigenous,n_fires_mp,n_fires_pt,n_fires_tot,fire_lst,fire_lstmp,max_acresmp,min_mgmtmp,max_durationmp,fire_lstpt,max_acrespt,min_mgmtpt,max_durationpt,max_acres_tribal,max_acres,min_mgmt,max_duration,max_size_class,n_rx_mp,n_rx_pt,n_rx_tot,rx_lst,rx_lstmp,rx_max_acresmp,rx_min_mgmtmp,rx_max_durationmp,rx_lstpt,rx_max_acrespt,rx_min_mgmtpt,rx_max_durationpt,rx_max_acres_tribal,rx_max_acres,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_plant_sum
"list(c(-120.958760422861, -120.899617614423, -120.914577058449, -120.97375677683, -120.958760422861, 42.0469575063057, 42.0583698427981, 42.1015285756537, 42.0901062043734, 42.0469575063057))",649,0,0,4,4,"2018-ORLAD-000181, 2019-ORLAD-000289, 2015-ORLAD-682919, 2015-ORLAD-682921",NA,0,NA,0,"2018-ORLAD-000181, 2019-ORLAD-000289, 2015-ORLAD-682919, 2015-ORLAD-682921",0.5,NA,581.8663888888889,0,0.5,Inf,581.8663888888889,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.899617614423, -120.840456578542, -120.855379057251, -120.914577058449, -120.899617614423, 42.0583698427981, 42.069750761488, 42.1129195062843, 42.1015285756537, 42.0583698427981))",650,0,0,1,1,2025-ORFWF-250393,NA,0,NA,0,2025-ORFWF-250393,0.1,NA,65.27944444444445,0,0.1,Inf,65.27944444444445,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.840456578542, -120.781277350542, -120.796162808638, -120.855379057251, -120.840456578542, 42.069750761488, 42.0811002458965, 42.1242789797359, 42.1129195062843, 42.069750761488))",651,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.781277350542, -120.722079965884, -120.736928348152, -120.796162808638, -120.781277350542, 42.0811002458965, 42.0924182795724, 42.1356069795065, 42.1242789797359, 42.0811002458965))",652,0,0,2,2,"2025-ORFWF-250439, 2025-ORFWF-250634",NA,0,NA,0,"2025-ORFWF-250439, 2025-ORFWF-250634",0.25,NA,141.57111111111112,0,0.25,Inf,141.57111111111112,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.722079965884, -120.662864460163, -120.677675711471, -120.736928348152, -120.722079965884, 42.0924182795724, 42.1037048460919, 42.1469034891221, 42.1356069795065, 42.0924182795724))",653,0,0,3,3,"2025-OR982S-250413, 2025-ORFWF-250434, 2025-ORFWF-250428",NA,0,NA,0,"2025-OR982S-250413, 2025-ORFWF-250434, 2025-ORFWF-250428",0.1,NA,90.74305555555556,0,0.1,Inf,90.74305555555556,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.662864460163, -120.603630869115, -120.61840493441, -120.677675711471, -120.662864460163, 42.1037048460919, 42.1149599290593, 42.1581684921363, 42.1469034891221, 42.1037048460919))",654,0,0,2,2,"2022-OR982S-220141, 2025-OR982S-250645",NA,0,NA,0,"2022-OR982S-220141, 2025-OR982S-250645",0.1,NA,49.295,0,0.1,Inf,49.295,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.603630869115, -120.544379228608, -120.559116052922, -120.61840493441, -120.603630869115, 42.1149599290593, 42.1261835121066, 42.1694019721309, 42.1581684921363, 42.1149599290593))",655,0,0,1,1,2023-OR982S-230144,NA,0,NA,0,2023-OR982S-230144,0.1,NA,189.9438888888889,0,0.1,Inf,189.9438888888889,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.544379228608, -120.485109574652, -120.499809103097, -120.559116052922, -120.544379228608, 42.1261835121066, 42.137375578894, 42.1806039127157, 42.1694019721309, 42.1261835121066))",656,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.485109574652, -120.425821943388, -120.440484121163, -120.499809103097, -120.485109574652, 42.137375578894, 42.14853611311, 42.191774297529, 42.1806039127157, 42.137375578894))",657,0,0,1,1,2025-OR982S-250184,NA,0,NA,0,2025-OR982S-250184,0.25,NA,NA,0,0.25,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.425821943388, -120.366516371098, -120.381141143483, -120.440484121163, -120.425821943388, 42.14853611311, 42.1596650984714, 42.2029131102373, 42.191774297529, 42.14853611311))",658,0,0,1,1,2018-ORLAD-000179,NA,0,NA,0,2018-ORLAD-000179,0.3,NA,12.133055555555556,0,0.3,Inf,12.133055555555556,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.366516371098, -120.307192894196, -120.321780206558, -120.381141143483, -120.366516371098, 42.1596650984714, 42.1707625187236, 42.214020334536, 42.2029131102373, 42.1596650984714))",659,0,0,6,6,"2025-OR982S-250329, 2025-OR982S-250332, 2025-OR982S-250333, 2025-OR982S-250334, 2025-OR982S-250335, 2025-OR982S-250336",NA,0,NA,0,"2025-OR982S-250329, 2025-OR982S-250332, 2025-OR982S-250333, 2025-OR982S-250334, 2025-OR982S-250335, 2025-OR982S-250336",1.37,NA,1237.9166666666667,0,1.37,Inf,1237.9166666666667,Class B,0,2,2,"2023-OR982S-230021, 2024-OR982S-240028",NA,NA,NA,NA,"2023-OR982S-230021, 2024-OR982S-240028",0.99,NA,NA,0,0.99,NA,NA,Class B,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.307192894196, -120.247851549236, -120.262401347025, -120.321780206558, -120.307192894196, 42.1707625187236, 42.1818283576409, 42.2250959541491, 42.214020334536, 42.1707625187236))",660,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.247851549236, -120.188492372906, -120.203004601659, -120.262401347025, -120.247851549236, 42.1818283576409, 42.1928625990261, 42.2361399528296, 42.2250959541491, 42.1818283576409))",661,0,0,2,2,"2025-ORFWF-250220, 2025-OR982S-250196",NA,0,NA,0,"2025-ORFWF-250220, 2025-OR982S-250196",64.92,NA,3237.5833333333335,0,64.92,Inf,3237.5833333333335,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.188492372906, -120.129115402029, -120.143590007371, -120.203004601659, -120.188492372906, 42.1928625990261, 42.2038652267114, 42.2471523143595, 42.2361399528296, 42.1928625990261))",662,0,0,1,1,2025-OR982S-250369,NA,0,NA,0,2025-OR982S-250369,0.1,NA,67.825,0,0.1,Inf,67.825,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.129115402029, -120.069720673567, -120.084157601206, -120.143590007371, -120.129115402029, 42.2038652267114, 42.2148362245579, 42.25813302255, 42.2471523143595, 42.2038652267114))",663,0,0,1,1,2017-ORLAD-000298,NA,0,NA,0,2017-ORLAD-000298,0.1,NA,1640.9663888888888,0,0.1,Inf,1640.9663888888888,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"list(c(-120.069720673567, -120.010308224613, -120.024707420349, -120.084157601206, -120.069720673567, 42.2148362245579, 42.2257755764561, 42.269082061242, 42.25813302255, 42.2148362245579))",664,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"list(c(-120.010308224613, -119.950878092401, -119.965239502118, -120.024707420349, -120.010308224613, 42.2257755764561, 42.2366832663261, 42.2799994143054, 42.269082061242, 42.2257755764561))",665,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.950878092401, -119.891430314296, -119.90575388397, -119.965239502118, -119.950878092401, 42.2366832663261, 42.2475592781175, 42.2908850656404, 42.2799994143054, 42.2366832663261))",666,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.891430314296, -119.8319649278, -119.846250603495, -119.90575388397, -119.891430314296, 42.2475592781175, 42.2584035958097, 42.3017389991766, 42.2908850656404, 42.2475592781175))",667,0,0,1,1,2018-ORLAD-000259,NA,0,NA,0,2018-ORLAD-000259,0.1,NA,101.98305555555557,0,0.1,Inf,101.98305555555557,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.8319649278, -119.772481970551, -119.786729698419, -119.846250603495, -119.8319649278, 42.2584035958097, 42.269216203412, 42.3125611988737, 42.3017389991766, 42.2584035958097))",668,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.772481970551, -119.712981480321, -119.727191206607, -119.786729698419, -119.772481970551, 42.269216203412, 42.2799970849639, 42.3233516487216, 42.3125611988737, 42.269216203412))",669,0,1,1,2,"2024-ORSHR-240269, 2016-ORLAD-000319",2024-ORSHR-240269,65865.9,NA,2375.116666666667,2016-ORLAD-000319,0.1,NA,346.7497222222222,0,65865.9,Inf,2375.116666666667,Class G,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.712981480321, -119.653463495016, -119.667635166055, -119.727191206607, -119.712981480321, 42.2799970849639, 42.2907462245352, 42.3341103327406, 42.3233516487216, 42.2799970849639))",670,0,1,0,1,2024-ORSHR-240269,2024-ORSHR-240269,65865.9,NA,2375.116666666667,NA,0,NA,0,0,65865.9,Inf,2375.116666666667,Class G,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.653463495016, -119.593928052678, -119.608061614898, -119.667635166055, -119.653463495016, 42.2907462245352, 42.3014636062257, 42.3448372349812, 42.3341103327406, 42.2907462245352))",671,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.593928052678, -119.534375191485, -119.548470591403, -119.608061614898, -119.593928052678, 42.3014636062257, 42.3121492141662, 42.3555323395248, 42.3448372349812, 42.3014636062257))",672,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.534375191485, -119.474804949746, -119.488862133975, -119.548470591403, -119.534375191485, 42.3121492141662, 42.322803032518, 42.3661956304833, 42.3555323395248, 42.3121492141662))",673,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.474804949746, -119.415217365908, -119.429236281152, -119.488862133975, -119.474804949746, 42.322803032518, 42.3334250454732, 42.3768270919997, 42.3661956304833, 42.322803032518))",674,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.415217365908, -119.35561247855, -119.369593071608, -119.429236281152, -119.415217365908, 42.3334250454732, 42.344015237255, 42.3874267082479, 42.3768270919997, 42.3334250454732))",675,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.35561247855, -119.295990326386, -119.30993254415, -119.369593071608, -119.35561247855, 42.344015237255, 42.3545735921176, 42.3979944634333, 42.3874267082479, 42.344015237255))",676,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.295990326386, -119.236350948262, -119.250254737722, -119.30993254415, -119.295990326386, 42.3545735921176, 42.3651000943468, 42.4085303417923, 42.3979944634333, 42.3545735921176))",677,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.236350948262, -119.176694383162, -119.1905596914, -119.250254737722, -119.236350948262, 42.3651000943468, 42.3755947282595, 42.419034327593, 42.4085303417923, 42.3651000943468))",678,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.176694383162, -119.117020670199, -119.130847444396, -119.1905596914, -119.176694383162, 42.3755947282595, 42.3860574782043, 42.4295064051353, 42.419034327593, 42.3755947282595))",679,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.117020670199, -119.057329848622, -119.071118036054, -119.130847444396, -119.117020670199, 42.3860574782043, 42.3964883285618, 42.4399465587508, 42.4295064051353, 42.3860574782043))",680,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.057329848622, -118.997621957814, -119.011371505855, -119.071118036054, -119.057329848622, 42.3964883285618, 42.4068872637442, 42.4503547728029, 42.4399465587508, 42.3964883285618))",681,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.997621957814, -118.937897037289, -118.951607893411, -119.011371505855, -118.997621957814, 42.4068872637442, 42.417254268196, 42.4607310316875, 42.4503547728029, 42.4068872637442))",682,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.937897037289, -118.878155126695, -118.891827238468, -118.951607893411, -118.937897037289, 42.417254268196, 42.4275893263936, 42.4710753198325, 42.4607310316875, 42.417254268196))",683,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.878155126695, -118.818396265814, -118.832029580908, -118.891827238468, -118.878155126695, 42.4275893263936, 42.4378924228461, 42.4813876216984, 42.4710753198325, 42.4275893263936))",684,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.818396265814, -118.758620494558, -118.772214960742, -118.832029580908, -118.818396265814, 42.4378924228461, 42.4481635420948, 42.4916679217781, 42.4813876216984, 42.4378924228461))",685,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.758620494558, -118.698827852975, -118.712383418117, -118.772214960742, -118.758620494558, 42.4481635420948, 42.458402668714, 42.5019162045973, 42.4916679217781, 42.4481635420948))",686,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.698827852975, -118.639018381243, -118.652534993313, -118.712383418117, -118.698827852975, 42.458402668714, 42.4686097873104, 42.5121324547147, 42.5019162045973, 42.458402668714))",687,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.639018381243, -118.579192119672, -118.592669726742, -118.652534993313, -118.639018381243, 42.4686097873104, 42.4787848825241, 42.5223166567219, 42.5121324547147, 42.4686097873104))",688,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.579192119672, -118.519349108705, -118.532787658949, -118.592669726742, -118.579192119672, 42.4787848825241, 42.488927939028, 42.5324687952439, 42.5223166567219, 42.4787848825241))",689,0,0,1,1,2017-ORBUD-007091,NA,0,NA,0,2017-ORBUD-007091,0.2,NA,325.0830555555556,0,0.2,Inf,325.0830555555556,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.519349108705, -118.459489388918, -118.472888830611, -118.532787658949, -118.519349108705, 42.488927939028, 42.4990389415282, 42.5425888549386, 42.5324687952439, 42.488927939028))",690,0,0,1,1,2019-ORMAR-MPW4,NA,0,NA,0,2019-ORMAR-MPW4,0.1,NA,82,0,0.1,Inf,82,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.459489388918, -118.399613001017, -118.412973282537, -118.472888830611, -118.459489388918, 42.4990389415282, 42.5091178747646, 42.5526768204979, 42.5425888549386, 42.4990389415282))",691,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.399613001017, -118.339719985839, -118.353041055669, -118.412973282537, -118.399613001017, 42.5091178747646, 42.5191647235103, 42.5627326766469, 42.5526768204979, 42.5091178747646))",692,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.339719985839, -118.279810384354, -118.293092191081, -118.353041055669, -118.339719985839, 42.5191647235103, 42.5291794725723, 42.5727564081449, 42.5627326766469, 42.5191647235103))",693,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.279810384354, -118.219884237662, -118.233126729977, -118.293092191081, -118.279810384354, 42.5291794725723, 42.5391621067912, 42.5827479997847, 42.5727564081449, 42.5291794725723))",694,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.219884237662, -118.159941586995, -118.173144713695, -118.233126729977, -118.219884237662, 42.5391621067912, 42.5491126110419, 42.5927074363936, 42.5827479997847, 42.5391621067912))",695,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.159941586995, -118.099982473715, -118.113146183702, -118.173144713695, -118.159941586995, 42.5491126110419, 42.5590309702334, 42.6026347028328, 42.5927074363936, 42.5491126110419))",696,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.099982473715, -118.040006939315, -118.053131181599, -118.113146183702, -118.099982473715, 42.5590309702334, 42.5689171693089, 42.6125297839981, 42.6026347028328, 42.5590309702334))",697,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.040006939315, -117.980015025418, -117.993099749115, -118.053131181599, -118.040006939315, 42.5689171693089, 42.5787711932461, 42.6223926648198, 42.6125297839981, 42.5689171693089))",698,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.980015025418, -117.920006773778, -117.933051928112, -117.993099749115, -117.980015025418, 42.5787711932461, 42.5885930270572, 42.6322233302628, 42.6223926648198, 42.5787711932461))",699,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.920006773778, -117.859982226278, -117.872987760581, -117.933051928112, -117.920006773778, 42.5885930270572, 42.5983826557895, 42.6420217653269, 42.6322233302628, 42.5885930270572))",700,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.859982226278, -117.799941424932, -117.812907288645, -117.872987760581, -117.859982226278, 42.5983826557895, 42.6081400645247, 42.6517879550468, 42.6420217653269, 42.5983826557895))",701,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.799941424932, -117.739884411883, -117.752810554556, -117.812907288645, -117.799941424932, 42.6081400645247, 42.6178652383799, 42.6615218844924, 42.6517879550468, 42.6081400645247))",702,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.739884411883, -117.679811229403, -117.692697600697, -117.752810554556, -117.739884411883, 42.6178652383799, 42.6275581625073, 42.671223538769, 42.6615218844924, 42.6178652383799))",703,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.679811229403, -117.619721919894, -117.63256846958, -117.692697600697, -117.679811229403, 42.6275581625073, 42.6372188220944, 42.6808929030172, 42.671223538769, 42.6275581625073))",704,0,1,0,1,2022-ORVAD-000121,2022-ORVAD-000121,427.84,4,1720.0833333333333,NA,0,NA,0,0,427.84,4,1720.0833333333333,Class E,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
