geometry,index,is_indigenous,n_wildfires,wf_uids,max_acres,max_acres_tribal,min_mgmt,max_duration,max_size_class,n_rx_fires,rx_uids,rx_max_acres,rx_max_acres_tribal,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_pinus,n_salix,n_quercus,n_populus,n_thuja,n_xerophyllum,n_rubus,plant_sum
"list(c(-120.502441002613, -120.452441002613, -120.452441002613, -120.502441002613, -120.502441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",77,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.452441002613, -120.402441002613, -120.402441002613, -120.452441002613, -120.452441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",78,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.402441002613, -120.352441002613, -120.352441002613, -120.402441002613, -120.402441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",79,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.352441002613, -120.302441002613, -120.302441002613, -120.352441002613, -120.352441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",80,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.302441002613, -120.252441002613, -120.252441002613, -120.302441002613, -120.302441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",81,0,2,"2025-OR982S-250238, 2025-ORFWF-250252",0.1,0,NA,735.846388888889,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.252441002613, -120.202441002613, -120.202441002613, -120.252441002613, -120.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",82,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.202441002613, -120.152441002613, -120.152441002613, -120.202441002613, -120.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",83,0,1,2024-ORFWF-240246,0.1,0,NA,154.198888888889,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.152441002613, -120.102441002613, -120.102441002613, -120.152441002613, -120.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",84,0,1,2022-ORFWF-220302,0.1,0,NA,66.6072222222222,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.102441002613, -120.052441002613, -120.052441002613, -120.102441002613, -120.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",85,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.052441002613, -120.002441002613, -120.002441002613, -120.052441002613, -120.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",86,0,2,"2015-ORLAD-681959, 2025-ORLAD-250559",0.1,0,NA,216.09,Class A,0,NA,0,0,NA,0,Class A,0,0,0,1,0,0,0,1
"list(c(-120.002441002613, -119.952441002613, -119.952441002613, -120.002441002613, -120.002441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",87,0,2,"2020-ORLAD-200230, 2020-ORLAD-200229",0.1,0,NA,185.433333333333,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.952441002613, -119.902441002613, -119.902441002613, -119.952441002613, -119.952441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",88,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.902441002613, -119.852441002613, -119.852441002613, -119.902441002613, -119.902441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",89,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.852441002613, -119.802441002613, -119.802441002613, -119.852441002613, -119.852441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",90,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.802441002613, -119.752441002613, -119.752441002613, -119.802441002613, -119.802441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",91,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.752441002613, -119.702441002613, -119.702441002613, -119.752441002613, -119.752441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",92,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.702441002613, -119.652441002613, -119.652441002613, -119.702441002613, -119.702441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",93,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.652441002613, -119.602441002613, -119.602441002613, -119.652441002613, -119.652441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",94,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.602441002613, -119.552441002613, -119.552441002613, -119.602441002613, -119.602441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",95,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.552441002613, -119.502441002613, -119.502441002613, -119.552441002613, -119.552441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",96,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.502441002613, -119.452441002613, -119.452441002613, -119.502441002613, -119.502441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",97,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.452441002613, -119.402441002613, -119.402441002613, -119.452441002613, -119.452441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",98,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.402441002613, -119.352441002613, -119.352441002613, -119.402441002613, -119.402441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",99,0,1,2020-ORLAD-200402,17.27,0,NA,683.916666666667,Class C,0,NA,0,0,NA,0,Class A,0,0,0,1,0,0,0,1
"list(c(-119.352441002613, -119.302441002613, -119.302441002613, -119.352441002613, -119.352441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",100,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.302441002613, -119.252441002613, -119.252441002613, -119.302441002613, -119.302441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",101,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.252441002613, -119.202441002613, -119.202441002613, -119.252441002613, -119.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",102,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.202441002613, -119.152441002613, -119.152441002613, -119.202441002613, -119.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",103,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.152441002613, -119.102441002613, -119.102441002613, -119.152441002613, -119.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",104,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.102441002613, -119.052441002613, -119.052441002613, -119.102441002613, -119.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",105,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.052441002613, -119.002441002613, -119.002441002613, -119.052441002613, -119.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",106,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.002441002613, -118.952441002613, -118.952441002613, -119.002441002613, -119.002441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",107,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.952441002613, -118.902441002613, -118.902441002613, -118.952441002613, -118.952441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",108,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.902441002613, -118.852441002613, -118.852441002613, -118.902441002613, -118.902441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",109,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.852441002613, -118.802441002613, -118.802441002613, -118.852441002613, -118.852441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",110,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.802441002613, -118.752441002613, -118.752441002613, -118.802441002613, -118.802441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",111,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.752441002613, -118.702441002613, -118.702441002613, -118.752441002613, -118.752441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",112,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.702441002613, -118.652441002613, -118.652441002613, -118.702441002613, -118.702441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",113,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.652441002613, -118.602441002613, -118.602441002613, -118.652441002613, -118.652441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",114,0,3,"2019-ORBUD-009078, 2025-ORBUD-002559, 2025-ORBUD-002670",129.07,0,NA,655.366388888889,Class D,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.602441002613, -118.552441002613, -118.552441002613, -118.602441002613, -118.602441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",115,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.552441002613, -118.502441002613, -118.502441002613, -118.552441002613, -118.552441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",116,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.502441002613, -118.452441002613, -118.452441002613, -118.502441002613, -118.502441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",117,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.452441002613, -118.402441002613, -118.402441002613, -118.452441002613, -118.452441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",118,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.402441002613, -118.352441002613, -118.352441002613, -118.402441002613, -118.402441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",119,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.352441002613, -118.302441002613, -118.302441002613, -118.352441002613, -118.352441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",120,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.302441002613, -118.252441002613, -118.252441002613, -118.302441002613, -118.302441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",121,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.252441002613, -118.202441002613, -118.202441002613, -118.252441002613, -118.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",122,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.202441002613, -118.152441002613, -118.152441002613, -118.202441002613, -118.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",123,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.152441002613, -118.102441002613, -118.102441002613, -118.152441002613, -118.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",124,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.102441002613, -118.052441002613, -118.052441002613, -118.102441002613, -118.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",125,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.052441002613, -118.002441002613, -118.002441002613, -118.052441002613, -118.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",126,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.002441002613, -117.952441002613, -117.952441002613, -118.002441002613, -118.002441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",127,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.952441002613, -117.902441002613, -117.902441002613, -117.952441002613, -117.952441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",128,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.902441002613, -117.852441002613, -117.852441002613, -117.902441002613, -117.902441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",129,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.852441002613, -117.802441002613, -117.802441002613, -117.852441002613, -117.852441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",130,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.802441002613, -117.752441002613, -117.752441002613, -117.802441002613, -117.802441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",131,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.752441002613, -117.702441002613, -117.702441002613, -117.752441002613, -117.752441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",132,0,3,"2024-ORVAC-240111, 2024-ORVAC-240110, 2021-ORVAD-000167",0.25,0,NA,646.966666666667,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.702441002613, -117.652441002613, -117.652441002613, -117.702441002613, -117.702441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",133,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.652441002613, -117.602441002613, -117.602441002613, -117.652441002613, -117.652441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",134,1,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.602441002613, -117.552441002613, -117.552441002613, -117.602441002613, -117.602441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",135,1,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.552441002613, -117.502441002613, -117.502441002613, -117.552441002613, -117.552441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",136,1,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.502441002613, -117.452441002613, -117.452441002613, -117.502441002613, -117.502441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",137,1,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.452441002613, -117.402441002613, -117.402441002613, -117.452441002613, -117.452441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",138,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.402441002613, -117.352441002613, -117.352441002613, -117.402441002613, -117.402441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",139,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.352441002613, -117.302441002613, -117.302441002613, -117.352441002613, -117.352441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",140,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.302441002613, -117.252441002613, -117.252441002613, -117.302441002613, -117.302441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",141,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.252441002613, -117.202441002613, -117.202441002613, -117.252441002613, -117.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",142,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.202441002613, -117.152441002613, -117.152441002613, -117.202441002613, -117.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",143,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.152441002613, -117.102441002613, -117.102441002613, -117.152441002613, -117.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",144,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.102441002613, -117.052441002613, -117.052441002613, -117.102441002613, -117.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",145,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.052441002613, -117.002441002613, -117.002441002613, -117.052441002613, -117.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",146,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-124.352441002613, -124.302441002613, -124.302441002613, -124.352441002613, -124.352441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",147,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,1,1
"list(c(-124.302441002613, -124.252441002613, -124.252441002613, -124.302441002613, -124.302441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",148,0,1,2024-OR723S-000525,0.01,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,1,0,1,2
"list(c(-124.252441002613, -124.202441002613, -124.202441002613, -124.252441002613, -124.252441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",149,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
"list(c(-124.202441002613, -124.152441002613, -124.152441002613, -124.202441002613, -124.202441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",150,0,1,2022-ORRSF-000345,0.1,0,NA,27.3166666666667,Class A,0,NA,0,0,NA,0,Class A,0,0,2,0,0,0,0,2
"list(c(-124.152441002613, -124.102441002613, -124.102441002613, -124.152441002613, -124.152441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",151,0,1,2022-ORRSF-000036,0.1,0,NA,1.38333333333333,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-124.102441002613, -124.052441002613, -124.052441002613, -124.102441002613, -124.102441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",152,0,1,2022-ORRSF-000037,0.1,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-124.052441002613, -124.002441002613, -124.002441002613, -124.052441002613, -124.052441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",153,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-124.002441002613, -123.952441002613, -123.952441002613, -124.002441002613, -124.002441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",154,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-123.952441002613, -123.902441002613, -123.902441002613, -123.952441002613, -123.952441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",155,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-123.902441002613, -123.852441002613, -123.852441002613, -123.902441002613, -123.902441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",156,0,1,2025-ORRSF-000172,0.1,0,NA,22.4019444444444,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-123.852441002613, -123.802441002613, -123.802441002613, -123.852441002613, -123.852441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",157,0,1,2023-CASRF-000939,89326,0,NA,14789.4711111111,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-123.802441002613, -123.752441002613, -123.752441002613, -123.802441002613, -123.802441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",158,0,1,2023-CASRF-000939,89326,0,NA,14789.4711111111,Class G,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
